employee_id,department,role,week,typing_speed_wpm,meeting_hours_per_day,after_hours_app_usage_hrs,weekend_logins,calendar_density,slack_response_time_min,task_completion_rate,pto_days_used,focus_time_blocks,email_volume_per_day,burnout_score,risk_label
EMP_0473,HR,Senior,10,59.32,3.27,1.38,1,0.52,14.97,0.871,0,2.92,31.82,12.65,Low
EMP_0473,HR,Senior,11,64.73,3.34,0.74,2,0.372,21.33,0.793,0,2.62,40.57,23.2,Low
EMP_0473,HR,Senior,12,52.79,2.79,1.55,0,0.456,18.06,0.863,1,3.09,25.14,22.07,Low
EMP_0474,Engineering,Mid,1,58.48,2.07,0.43,0,0.411,10.66,0.839,1,3.67,27.64,28.91,Low
EMP_0474,Engineering,Mid,2,56.25,3.63,0.0,1,0.359,12.61,0.839,1,2.76,31.09,27.89,Low
EMP_0474,Engineering,Mid,3,63.82,1.79,0.43,1,0.492,16.53,0.853,1,4.49,34.76,24.07,Low
EMP_0474,Engineering,Mid,4,52.89,4.99,1.28,0,0.446,19.9,0.834,1,3.07,30.91,26.63,Low
EMP_0474,Engineering,Mid,5,61.62,2.45,0.27,0,0.457,12.02,0.785,1,3.13,26.29,14.75,Low
EMP_0474,Engineering,Mid,6,72.24,2.86,1.67,1,0.473,12.38,0.841,2,3.2,35.49,22.39,Low
EMP_0474,Engineering,Mid,7,59.83,4.79,1.08,0,0.591,23.67,0.809,1,3.06,34.07,23.58,Low
EMP_0474,Engineering,Mid,8,60.38,3.86,0.49,0,0.418,4.24,0.727,0,3.6,26.47,22.23,Low
EMP_0474,Engineering,Mid,9,58.7,4.21,1.14,4,0.48,13.31,0.714,1,2.94,41.92,38.92,Low
EMP_0474,Engineering,Mid,10,60.36,4.15,0.56,0,0.389,14.94,0.841,1,3.79,26.56,18.49,Low
EMP_0474,Engineering,Mid,11,50.11,4.48,1.18,2,0.32,22.5,0.743,0,2.19,35.64,38.36,Low
EMP_0474,Engineering,Mid,12,52.13,3.81,0.48,1,0.39,14.36,0.863,1,3.23,33.84,20.03,Low
EMP_0475,Sales,Senior,1,50.0,3.37,0.73,2,0.454,20.23,0.824,1,2.27,26.98,31.43,Low
EMP_0475,Sales,Senior,2,55.57,3.01,1.63,4,0.465,21.56,0.769,0,2.46,52.12,27.51,Low
EMP_0475,Sales,Senior,3,61.61,4.47,0.94,6,0.538,23.46,0.817,1,2.76,27.02,43.77,Medium
EMP_0475,Sales,Senior,4,53.24,3.31,1.76,2,0.487,10.58,0.805,2,1.41,39.79,32.49,Low
EMP_0475,Sales,Senior,5,62.75,2.35,0.96,1,0.462,23.85,0.826,1,3.17,41.36,21.84,Low
EMP_0475,Sales,Senior,6,50.51,2.96,2.26,1,0.523,24.29,0.678,1,2.6,35.36,30.0,Low
EMP_0475,Sales,Senior,7,48.88,4.19,1.15,2,0.368,18.56,0.751,2,2.21,55.53,28.25,Low
EMP_0475,Sales,Senior,8,61.18,2.7,0.79,0,0.636,24.7,0.803,1,3.41,41.08,27.81,Low
EMP_0475,Sales,Senior,9,62.78,4.09,2.46,1,0.498,20.23,0.794,0,2.23,38.14,31.24,Low
EMP_0475,Sales,Senior,10,62.44,1.76,1.29,2,0.478,18.59,0.836,3,2.66,21.66,30.07,Low
EMP_0475,Sales,Senior,11,58.96,2.65,1.63,1,0.641,22.43,0.734,0,2.66,42.64,34.08,Low
EMP_0475,Sales,Senior,12,53.84,3.79,1.38,1,0.691,25.81,0.734,0,2.84,43.29,29.45,Low
EMP_0476,Operations,Lead,1,60.5,2.65,0.77,0,0.323,6.16,0.964,1,3.4,24.89,14.45,Low
EMP_0476,Operations,Lead,2,51.26,2.02,0.67,1,0.37,14.79,0.857,0,2.74,24.5,21.48,Low
EMP_0476,Operations,Lead,3,52.48,2.32,1.32,1,0.648,14.99,0.869,4,3.54,38.58,24.76,Low
EMP_0476,Operations,Lead,4,57.69,4.1,1.36,2,0.422,19.15,0.798,2,1.87,28.49,25.6,Low
EMP_0476,Operations,Lead,5,56.75,3.46,1.75,0,0.702,29.18,0.882,1,4.0,41.69,30.54,Low
EMP_0476,Operations,Lead,6,62.87,3.45,0.57,2,0.492,11.67,0.872,3,3.13,18.28,28.64,Low
EMP_0476,Operations,Lead,7,63.53,2.91,0.08,0,0.456,9.91,0.787,0,3.65,34.8,24.35,Low
EMP_0476,Operations,Lead,8,60.68,2.93,0.7,1,0.464,3.15,0.876,1,3.02,44.03,25.28,Low
EMP_0476,Operations,Lead,9,47.43,3.74,1.8,1,0.387,21.99,0.828,0,2.34,36.14,24.98,Low
EMP_0476,Operations,Lead,10,55.9,2.51,1.58,2,0.587,16.98,0.739,1,2.61,31.4,22.48,Low
EMP_0476,Operations,Lead,11,56.55,4.91,1.48,3,0.573,19.25,0.705,0,2.3,33.2,44.42,Medium
EMP_0476,Operations,Lead,12,63.81,3.75,1.18,1,0.467,16.89,0.685,0,2.57,41.04,33.51,Low
EMP_0477,Engineering,Mid,1,60.92,3.95,0.62,1,0.435,23.82,0.841,1,4.12,22.12,18.76,Low
EMP_0477,Engineering,Mid,2,55.84,2.26,0.98,1,0.312,16.1,0.888,1,3.31,29.11,24.07,Low
EMP_0477,Engineering,Mid,3,57.81,4.57,0.47,0,0.685,3.73,0.792,1,3.42,27.79,24.64,Low
EMP_0477,Engineering,Mid,4,58.82,2.64,0.05,0,0.407,14.35,0.758,0,3.32,32.79,26.65,Low
EMP_0477,Engineering,Mid,5,59.46,3.57,0.56,0,0.133,3.48,0.851,3,2.6,38.92,19.69,Low
EMP_0477,Engineering,Mid,6,61.95,3.73,1.18,2,0.651,16.1,0.758,1,4.05,25.04,25.36,Low
EMP_0477,Engineering,Mid,7,58.67,3.75,0.73,0,0.526,9.91,0.786,2,3.48,30.03,22.33,Low
EMP_0477,Engineering,Mid,8,64.25,3.72,1.21,1,0.604,11.77,0.788,3,4.14,27.4,21.67,Low
EMP_0477,Engineering,Mid,9,57.46,4.8,1.08,1,0.606,20.18,0.739,0,3.58,45.38,38.0,Low
EMP_0477,Engineering,Mid,10,51.19,2.89,0.72,1,0.494,7.73,0.693,1,2.97,28.64,31.08,Low
EMP_0477,Engineering,Mid,11,59.87,3.81,0.0,1,0.449,15.77,0.863,2,2.92,34.15,25.56,Low
EMP_0477,Engineering,Mid,12,67.96,3.43,0.72,0,0.422,5.59,0.858,2,2.75,27.27,15.76,Low
EMP_0478,Sales,Manager,1,62.36,2.77,0.66,2,0.453,14.2,0.746,1,2.7,33.79,23.2,Low
EMP_0478,Sales,Manager,2,56.6,2.41,1.57,2,0.565,18.31,0.865,2,3.13,29.02,25.9,Low
EMP_0478,Sales,Manager,3,57.31,3.14,2.67,1,0.498,22.5,0.787,2,2.48,43.8,43.49,Medium
EMP_0478,Sales,Manager,4,55.82,3.24,1.54,2,0.661,25.05,0.759,1,3.51,33.29,28.76,Low
EMP_0478,Sales,Manager,5,46.08,2.35,1.33,1,0.626,12.35,0.715,0,2.38,29.85,31.01,Low
EMP_0478,Sales,Manager,6,56.98,4.5,1.44,4,0.71,17.91,0.824,0,2.55,27.83,29.7,Low
EMP_0478,Sales,Manager,7,54.33,4.49,1.46,2,0.692,24.04,0.718,0,2.45,44.48,40.55,Medium
EMP_0478,Sales,Manager,8,49.82,3.59,1.44,2,0.591,15.56,0.855,1,2.72,39.51,36.02,Low
EMP_0478,Sales,Manager,9,55.99,3.9,1.61,5,0.524,13.78,0.765,2,3.14,24.6,31.43,Low
EMP_0478,Sales,Manager,10,56.88,3.98,1.11,0,0.523,11.86,0.748,1,3.7,25.91,31.74,Low
EMP_0478,Sales,Manager,11,58.48,3.67,0.78,1,0.538,8.69,0.878,0,3.34,23.74,19.51,Low
EMP_0478,Sales,Manager,12,52.24,3.02,0.0,1,0.454,3.94,0.809,0,3.08,26.02,12.56,Low
EMP_0479,Operations,Mid,1,57.84,1.9,0.0,1,0.22,8.13,0.702,1,4.4,31.61,17.02,Low
EMP_0479,Operations,Mid,2,60.98,2.25,0.0,1,0.413,5.42,0.78,2,3.49,29.87,13.18,Low
EMP_0479,Operations,Mid,3,56.17,3.17,0.36,0,0.356,8.59,0.785,1,3.59,25.87,12.14,Low
EMP_0479,Operations,Mid,4,59.25,3.2,0.37,1,0.256,10.46,0.848,3,4.13,23.12,20.11,Low
EMP_0479,Operations,Mid,5,64.1,2.22,0.22,1,0.716,17.55,0.733,3,3.96,31.9,18.71,Low
EMP_0479,Operations,Mid,6,56.93,2.29,0.96,1,0.315,9.68,0.909,1,3.38,6.5,11.22,Low
EMP_0479,Operations,Mid,7,60.49,3.05,0.0,1,0.281,10.97,0.849,0,3.75,31.51,14.01,Low
EMP_0479,Operations,Mid,8,54.79,4.0,0.63,0,0.416,6.34,0.789,1,3.55,29.58,20.38,Low
EMP_0479,Operations,Mid,9,64.12,2.93,1.51,0,0.442,14.78,0.842,1,3.14,36.84,19.64,Low
EMP_0479,Operations,Mid,10,51.41,4.54,1.26,0,0.735,13.6,0.76,0,2.89,44.77,37.63,Low
EMP_0479,Operations,Mid,11,65.94,2.64,0.78,0,0.205,9.25,0.951,0,2.59,25.27,16.94,Low
EMP_0479,Operations,Mid,12,50.17,3.05,1.01,0,0.445,21.11,0.86,2,2.57,38.28,25.51,Low
EMP_0480,HR,Junior,1,66.37,3.43,0.62,0,0.272,17.8,0.878,0,3.38,18.78,24.16,Low
EMP_0480,HR,Junior,2,66.91,3.12,0.91,1,0.421,11.67,0.843,2,4.13,30.49,20.4,Low
EMP_0480,HR,Junior,3,61.26,3.06,0.0,0,0.347,16.93,0.86,0,3.45,22.52,19.1,Low
EMP_0480,HR,Junior,4,57.86,2.87,1.37,1,0.346,7.66,0.879,1,3.13,22.48,17.98,Low
EMP_0480,HR,Junior,5,62.08,2.44,1.11,0,0.378,25.03,0.806,3,3.32,46.78,25.51,Low
EMP_0480,HR,Junior,6,68.07,2.95,1.15,0,0.454,9.26,0.821,0,4.31,21.23,17.69,Low
EMP_0480,HR,Junior,7,60.26,2.95,0.29,1,0.401,6.37,0.815,1,3.3,22.08,29.51,Low
EMP_0480,HR,Junior,8,65.68,3.97,1.58,2,0.544,14.26,0.783,1,2.73,22.08,39.63,Low
EMP_0480,HR,Junior,9,51.38,3.38,0.77,0,0.626,15.7,0.815,1,2.25,39.88,17.41,Low
EMP_0480,HR,Junior,10,58.51,1.65,1.33,0,0.468,24.94,0.756,0,3.15,16.59,24.14,Low
EMP_0480,HR,Junior,11,61.24,4.54,1.32,0,0.61,18.02,0.738,0,3.67,30.29,22.5,Low
EMP_0480,HR,Junior,12,61.88,3.52,0.54,1,0.66,16.53,0.702,2,2.51,38.48,27.88,Low
EMP_0481,Finance,Mid,1,59.02,4.01,2.21,0,0.502,19.75,0.724,0,1.94,34.63,26.98,Low
EMP_0481,Finance,Mid,2,55.67,2.34,0.26,3,0.631,13.13,0.667,1,3.39,38.12,29.51,Low
EMP_0481,Finance,Mid,3,49.57,4.5,1.94,0,0.352,23.03,0.792,2,3.71,35.26,35.85,Low
EMP_0481,Finance,Mid,4,56.82,2.67,1.16,2,0.55,17.51,0.843,0,2.94,31.75,26.34,Low
EMP_0481,Finance,Mid,5,60.56,5.38,2.27,0,0.682,12.11,0.697,0,2.69,54.44,28.05,Low
EMP_0481,Finance,Mid,6,56.34,3.25,1.25,0,0.493,24.56,0.78,2,3.22,37.95,32.66,Low
EMP_0481,Finance,Mid,7,57.15,4.75,1.11,1,0.479,10.35,0.748,1,3.19,42.59,33.7,Low
EMP_0481,Finance,Mid,8,52.06,3.35,1.38,5,0.542,20.34,0.733,1,2.85,60.35,39.94,Low
EMP_0481,Finance,Mid,9,57.53,4.46,1.78,4,0.602,12.32,0.787,1,3.23,34.82,46.26,Medium
EMP_0481,Finance,Mid,10,49.1,5.51,1.67,1,0.594,15.02,0.791,0,3.31,37.16,43.76,Medium
EMP_0481,Finance,Mid,11,56.04,4.68,1.28,3,0.64,13.33,0.731,1,3.26,22.47,34.15,Low
EMP_0481,Finance,Mid,12,41.76,4.42,1.4,2,0.516,26.18,0.601,0,2.09,51.63,39.28,Low
EMP_0482,Operations,Mid,1,53.91,3.91,1.14,0,0.365,15.33,0.853,0,4.1,25.36,12.17,Low
EMP_0482,Operations,Mid,2,62.97,3.79,0.0,0,0.391,10.91,0.86,0,3.48,30.18,12.08,Low
EMP_0482,Operations,Mid,3,62.46,5.35,0.71,0,0.393,1.0,0.846,1,3.06,33.16,21.38,Low
EMP_0482,Operations,Mid,4,64.29,2.22,0.8,1,0.592,15.41,0.821,0,3.42,33.12,27.43,Low
EMP_0482,Operations,Mid,5,55.45,2.58,0.19,1,0.368,13.05,0.916,2,3.24,56.87,26.24,Low
EMP_0482,Operations,Mid,6,59.33,3.38,0.24,2,0.34,8.72,0.861,0,3.13,17.66,26.03,Low
EMP_0482,Operations,Mid,7,57.94,1.43,0.59,0,0.156,13.93,0.836,0,3.91,10.95,11.2,Low
EMP_0482,Operations,Mid,8,59.87,2.65,0.05,0,0.345,4.78,0.859,3,2.57,30.62,22.75,Low
EMP_0482,Operations,Mid,9,51.46,4.52,1.97,2,0.546,16.35,0.728,0,2.23,30.97,38.58,Low
EMP_0482,Operations,Mid,10,56.0,4.09,0.74,2,0.439,18.94,0.796,2,3.03,35.12,31.24,Low
EMP_0482,Operations,Mid,11,49.85,2.5,0.47,0,0.363,9.42,0.793,1,4.33,39.89,10.17,Low
EMP_0482,Operations,Mid,12,66.29,2.8,0.83,1,0.431,7.06,0.86,3,3.95,38.78,18.39,Low
EMP_0483,Sales,Mid,1,55.2,2.87,1.23,0,0.5,17.44,0.769,1,2.49,31.5,23.5,Low
EMP_0483,Sales,Mid,2,46.5,5.11,1.72,3,0.464,22.08,0.763,1,1.73,44.19,37.56,Low
EMP_0483,Sales,Mid,3,52.08,3.04,2.04,3,0.47,22.23,0.692,2,2.99,37.97,30.86,Low
EMP_0483,Sales,Mid,4,53.17,2.95,1.72,1,0.575,28.07,0.711,0,2.84,57.22,34.69,Low
EMP_0483,Sales,Mid,5,55.51,4.27,2.29,1,0.644,24.45,0.713,0,2.41,49.72,43.66,Medium
EMP_0483,Sales,Mid,6,57.2,4.62,2.28,4,0.58,31.79,0.7,1,2.1,46.29,45.02,Medium
EMP_0483,Sales,Mid,7,53.77,3.81,3.1,2,0.782,25.72,0.778,1,3.12,36.73,32.29,Low
EMP_0483,Sales,Mid,8,46.38,4.21,1.65,3,0.676,22.21,0.731,2,3.07,37.97,43.18,Medium
EMP_0483,Sales,Mid,9,55.12,4.55,2.51,3,0.659,22.51,0.641,0,1.97,49.4,35.89,Low
EMP_0483,Sales,Mid,10,59.58,3.13,1.81,1,0.494,19.42,0.791,1,2.08,38.95,30.4,Low
EMP_0483,Sales,Mid,11,57.25,4.04,1.52,5,0.601,19.26,0.809,2,4.31,49.11,34.7,Low
EMP_0483,Sales,Mid,12,51.53,4.19,2.06,5,0.522,33.53,0.725,0,2.52,42.38,49.04,Medium
EMP_0484,Engineering,Junior,1,55.14,3.16,0.5,0,0.608,26.24,0.842,1,3.89,40.24,24.99,Low
EMP_0484,Engineering,Junior,2,55.95,2.22,1.21,1,0.445,17.84,0.84,0,3.94,33.76,23.38,Low
EMP_0484,Engineering,Junior,3,50.66,2.93,1.05,2,0.352,6.06,0.815,2,2.32,20.03,36.73,Low
EMP_0484,Engineering,Junior,4,52.95,3.94,0.73,4,0.622,10.54,0.805,1,3.11,38.26,34.52,Low
EMP_0484,Engineering,Junior,5,56.93,3.82,0.32,1,0.394,20.66,0.753,1,2.66,31.83,23.87,Low
EMP_0484,Engineering,Junior,6,56.63,3.65,0.49,1,0.579,15.95,0.754,0,2.7,43.5,34.06,Low
EMP_0484,Engineering,Junior,7,65.78,3.2,1.79,1,0.323,11.22,0.854,0,3.82,31.13,18.88,Low
EMP_0484,Engineering,Junior,8,51.44,4.58,1.99,3,0.516,26.2,0.787,0,3.05,30.35,41.62,Medium
EMP_0484,Engineering,Junior,9,55.56,3.99,0.45,1,0.579,16.72,0.857,1,3.32,30.62,19.31,Low
EMP_0484,Engineering,Junior,10,63.83,3.18,0.53,1,0.286,5.15,0.808,0,3.24,20.42,23.93,Low
EMP_0484,Engineering,Junior,11,63.67,3.04,0.2,1,0.474,11.17,0.811,1,3.27,52.45,21.08,Low
EMP_0484,Engineering,Junior,12,52.24,3.47,1.14,2,0.624,14.64,0.87,1,3.4,41.09,32.66,Low
EMP_0485,Marketing,Senior,1,57.19,3.61,0.87,1,0.63,13.96,0.791,3,3.56,29.43,33.12,Low
EMP_0485,Marketing,Senior,2,54.04,4.81,2.28,2,0.57,23.85,0.777,0,3.23,41.1,37.56,Low
EMP_0485,Marketing,Senior,3,60.13,4.36,1.1,4,0.537,24.78,0.723,2,2.53,39.03,32.97,Low
EMP_0485,Marketing,Senior,4,50.18,3.92,1.83,0,0.483,21.25,0.683,1,2.63,27.56,23.21,Low
EMP_0485,Marketing,Senior,5,48.32,4.5,2.82,2,0.658,18.48,0.692,0,3.02,51.72,38.47,Low
EMP_0485,Marketing,Senior,6,49.23,5.76,2.58,5,0.526,19.68,0.758,0,1.84,47.74,53.57,Medium
EMP_0485,Marketing,Senior,7,62.59,5.32,2.04,7,0.652,27.43,0.692,0,2.18,50.61,38.26,Low
EMP_0485,Marketing,Senior,8,55.63,4.12,1.52,3,0.608,26.68,0.704,0,2.9,38.63,41.26,Medium
EMP_0485,Marketing,Senior,9,63.8,4.56,1.75,2,0.526,15.19,0.599,1,2.67,36.67,39.86,Low
EMP_0485,Marketing,Senior,10,61.25,4.7,1.18,0,0.572,38.04,0.703,0,2.56,40.25,35.01,Low
EMP_0485,Marketing,Senior,11,52.46,3.53,2.94,1,0.729,30.47,0.71,0,2.04,35.04,35.65,Low
EMP_0485,Marketing,Senior,12,51.26,5.85,1.9,3,0.682,25.27,0.622,0,1.79,44.13,43.46,Medium
EMP_0486,Finance,Manager,1,58.93,4.1,0.96,1,0.636,19.26,0.758,0,2.64,44.12,31.41,Low
EMP_0486,Finance,Manager,2,63.49,3.33,1.18,2,0.527,20.49,0.828,1,3.15,36.8,22.67,Low
EMP_0486,Finance,Manager,3,54.41,3.69,1.03,0,0.496,11.55,0.785,0,2.98,43.82,28.22,Low
EMP_0486,Finance,Manager,4,53.35,4.05,0.61,3,0.687,16.66,0.691,0,3.41,38.77,43.96,Medium
EMP_0486,Finance,Manager,5,47.32,5.27,1.18,0,0.504,14.45,0.808,0,3.18,33.95,25.84,Low
EMP_0486,Finance,Manager,6,49.73,4.5,1.05,2,0.726,16.86,0.658,0,2.8,54.86,38.15,Low
EMP_0486,Finance,Manager,7,59.44,2.61,0.42,0,0.46,15.18,0.822,1,3.01,38.99,26.48,Low
EMP_0486,Finance,Manager,8,50.42,2.41,1.27,4,0.626,21.84,0.727,0,1.63,32.12,28.75,Low
EMP_0486,Finance,Manager,9,54.2,3.56,1.7,3,0.595,21.19,0.735,0,2.63,47.19,36.66,Low
EMP_0486,Finance,Manager,10,54.52,2.22,1.55,1,0.565,15.14,0.671,1,3.1,26.76,22.17,Low
EMP_0486,Finance,Manager,11,62.77,3.56,1.26,1,0.542,19.4,0.891,1,2.92,41.79,27.61,Low
EMP_0486,Finance,Manager,12,44.61,2.76,1.02,4,0.47,21.14,0.674,1,2.69,50.89,43.78,Medium
EMP_0487,Sales,Lead,1,53.06,3.8,1.61,2,0.418,25.18,0.76,0,2.61,46.31,35.22,Low
EMP_0487,Sales,Lead,2,58.97,3.28,1.44,4,0.387,23.71,0.789,2,1.59,38.43,30.98,Low
EMP_0487,Sales,Lead,3,56.89,3.09,1.92,2,0.606,23.5,0.694,1,2.45,33.24,35.97,Low
EMP_0487,Sales,Lead,4,48.67,3.74,2.03,2,0.453,19.45,0.837,0,2.43,41.81,24.81,Low
EMP_0487,Sales,Lead,5,57.09,4.2,1.8,0,0.466,15.56,0.765,1,2.85,21.58,19.92,Low
EMP_0487,Sales,Lead,6,59.76,3.2,2.44,0,0.335,30.59,0.709,1,2.83,41.55,27.25,Low
EMP_0487,Sales,Lead,7,50.36,2.79,1.06,3,0.612,24.51,0.724,1,2.58,23.81,33.09,Low
EMP_0487,Sales,Lead,8,54.27,4.84,1.93,1,0.633,31.69,0.602,0,2.16,35.74,46.28,Medium
EMP_0487,Sales,Lead,9,47.55,4.85,3.05,3,0.658,23.5,0.639,2,2.29,51.95,40.54,Medium
EMP_0487,Sales,Lead,10,43.17,6.24,1.54,0,0.591,20.18,0.735,2,2.81,51.53,31.6,Low
EMP_0487,Sales,Lead,11,46.01,6.05,3.18,4,0.64,28.25,0.663,1,2.11,57.52,54.3,Medium
EMP_0487,Sales,Lead,12,57.48,5.68,1.03,3,0.724,26.83,0.674,0,2.94,43.09,31.11,Low
EMP_0488,Engineering,Lead,1,50.85,3.27,0.0,1,0.402,14.42,0.859,0,3.06,24.61,18.74,Low
EMP_0488,Engineering,Lead,2,65.08,3.09,1.51,3,0.378,12.94,0.74,2,3.2,16.82,25.1,Low
EMP_0488,Engineering,Lead,3,61.43,2.3,0.95,1,0.451,8.46,0.869,3,3.69,26.4,20.65,Low
EMP_0488,Engineering,Lead,4,56.66,3.24,1.44,1,0.401,12.09,0.83,4,3.25,20.64,23.8,Low
EMP_0488,Engineering,Lead,5,67.21,4.58,0.72,0,0.433,8.51,0.859,2,3.21,19.89,17.63,Low
EMP_0488,Engineering,Lead,6,61.26,2.79,0.79,0,0.37,14.52,0.886,1,4.08,44.33,14.1,Low
EMP_0488,Engineering,Lead,7,59.68,4.54,0.79,2,0.422,10.86,0.859,0,3.0,40.75,36.74,Low
EMP_0488,Engineering,Lead,8,61.7,1.61,0.72,1,0.714,5.15,0.94,4,3.61,21.45,18.36,Low
EMP_0488,Engineering,Lead,9,56.0,2.17,1.0,1,0.409,12.85,0.819,1,2.84,21.85,20.26,Low
EMP_0488,Engineering,Lead,10,55.04,3.07,1.82,3,0.492,26.97,0.858,1,2.96,38.04,29.25,Low
EMP_0488,Engineering,Lead,11,60.53,4.19,1.34,1,0.434,23.32,0.764,1,1.33,52.64,26.14,Low
EMP_0488,Engineering,Lead,12,62.16,3.01,0.68,1,0.541,24.89,0.768,2,3.02,45.51,33.29,Low
EMP_0489,Operations,Senior,1,59.64,2.77,0.74,4,0.479,12.99,0.814,0,1.68,27.2,29.95,Low
EMP_0489,Operations,Senior,2,52.54,2.77,0.57,1,0.4,6.15,0.665,1,1.78,63.89,37.51,Low
EMP_0489,Operations,Senior,3,51.17,4.01,1.08,0,0.427,25.5,0.749,2,2.45,33.25,33.14,Low
EMP_0489,Operations,Senior,4,57.34,5.19,1.3,1,0.425,25.39,0.849,1,3.36,45.72,35.15,Low
EMP_0489,Operations,Senior,5,61.57,3.78,0.92,3,0.651,11.37,0.784,1,2.94,39.49,27.16,Low
EMP_0489,Operations,Senior,6,62.64,1.98,0.81,2,0.454,14.71,0.812,3,3.18,59.23,32.67,Low
EMP_0489,Operations,Senior,7,50.9,4.63,1.49,5,0.561,14.52,0.834,0,2.93,34.51,38.49,Low
EMP_0489,Operations,Senior,8,50.8,4.77,0.93,3,0.463,20.35,0.773,1,3.34,34.68,31.49,Low
EMP_0489,Operations,Senior,9,54.92,3.19,0.48,1,0.532,13.24,0.767,1,2.94,32.79,33.38,Low
EMP_0489,Operations,Senior,10,48.91,3.96,0.6,2,0.533,17.78,0.799,0,2.53,36.65,34.26,Low
EMP_0489,Operations,Senior,11,53.72,4.4,1.04,1,0.592,23.42,0.691,0,3.09,35.76,20.58,Low
EMP_0489,Operations,Senior,12,48.73,5.84,2.04,4,0.724,28.51,0.646,0,2.1,35.36,48.09,Medium
EMP_0490,Operations,Lead,1,59.14,2.66,1.39,4,0.449,6.46,0.798,0,3.32,32.63,26.25,Low
EMP_0490,Operations,Lead,2,48.26,4.5,1.06,1,0.339,23.21,0.855,0,3.92,28.65,29.65,Low
EMP_0490,Operations,Lead,3,54.63,3.78,1.95,3,0.531,20.24,0.794,2,3.45,28.79,38.06,Low
EMP_0490,Operations,Lead,4,55.13,3.87,1.65,3,0.429,15.72,0.825,0,2.16,39.27,30.1,Low
EMP_0490,Operations,Lead,5,60.52,4.01,1.87,4,0.297,15.18,0.733,2,1.91,45.14,29.79,Low
EMP_0490,Operations,Lead,6,64.73,3.87,1.56,0,0.605,21.71,0.68,0,2.13,53.89,26.82,Low
EMP_0490,Operations,Lead,7,59.92,3.88,2.05,3,0.693,21.76,0.726,2,3.16,43.29,41.7,Medium
EMP_0490,Operations,Lead,8,50.93,3.48,0.58,2,0.488,27.04,0.659,0,2.36,34.19,43.95,Medium
EMP_0490,Operations,Lead,9,54.23,4.62,1.62,1,0.729,23.06,0.694,2,2.15,41.08,37.4,Low
EMP_0490,Operations,Lead,10,44.06,3.84,1.73,1,0.516,24.07,0.666,0,1.8,38.46,32.94,Low
EMP_0490,Operations,Lead,11,60.14,3.05,1.3,1,0.262,18.34,0.769,2,2.65,38.43,24.87,Low
EMP_0490,Operations,Lead,12,54.1,4.45,1.96,2,0.739,23.71,0.711,1,2.18,44.19,40.09,Medium
EMP_0491,Sales,Manager,1,61.28,3.22,1.02,0,0.461,16.11,0.828,1,2.24,23.94,22.02,Low
EMP_0491,Sales,Manager,2,63.74,3.68,1.96,2,0.653,17.44,0.704,2,2.59,29.28,34.88,Low
EMP_0491,Sales,Manager,3,48.04,3.19,1.91,0,0.587,11.23,0.742,2,2.32,37.94,30.22,Low
EMP_0491,Sales,Manager,4,61.26,3.22,1.83,0,0.52,24.54,0.747,0,3.15,32.25,33.56,Low
EMP_0491,Sales,Manager,5,58.16,3.46,1.21,3,0.619,18.35,0.741,1,3.22,45.93,30.44,Low
EMP_0491,Sales,Manager,6,51.5,4.27,1.82,0,0.668,20.58,0.674,1,2.77,30.48,27.08,Low
EMP_0491,Sales,Manager,7,48.93,5.11,0.8,4,0.55,21.75,0.752,1,3.68,40.37,30.74,Low
EMP_0491,Sales,Manager,8,53.47,3.89,2.46,1,0.306,25.36,0.731,2,3.17,41.05,36.23,Low
EMP_0491,Sales,Manager,9,58.02,4.01,1.48,0,0.483,29.62,0.719,0,2.83,43.37,30.95,Low
EMP_0491,Sales,Manager,10,57.11,3.02,1.54,2,0.617,14.09,0.816,1,3.31,41.08,29.74,Low
EMP_0491,Sales,Manager,11,49.08,6.25,2.2,3,0.555,32.77,0.716,1,1.85,56.04,47.82,Medium
EMP_0491,Sales,Manager,12,55.51,5.23,0.98,1,0.709,23.36,0.656,1,2.48,32.6,29.41,Low
EMP_0492,Finance,Lead,1,59.57,2.51,0.33,0,0.629,7.7,0.757,2,3.45,31.74,23.27,Low
EMP_0492,Finance,Lead,2,55.16,2.15,1.28,0,0.401,13.24,0.842,1,3.38,21.58,27.86,Low
EMP_0492,Finance,Lead,3,55.62,2.24,1.35,1,0.505,6.3,0.834,0,3.28,37.92,33.01,Low
EMP_0492,Finance,Lead,4,59.09,4.18,0.67,2,0.362,9.51,0.912,2,3.82,14.61,24.74,Low
EMP_0492,Finance,Lead,5,55.1,4.47,0.0,0,0.423,9.35,0.892,2,3.84,34.52,12.37,Low
EMP_0492,Finance,Lead,6,66.24,1.58,0.55,1,0.439,7.35,0.894,0,3.85,23.58,8.38,Low
EMP_0492,Finance,Lead,7,68.08,2.13,0.92,1,0.409,8.85,0.804,0,3.73,28.16,16.89,Low
EMP_0492,Finance,Lead,8,61.67,3.83,1.5,1,0.415,19.73,0.651,1,3.6,38.55,28.3,Low
EMP_0492,Finance,Lead,9,62.85,3.35,0.6,2,0.319,18.6,0.834,4,3.96,28.01,16.62,Low
EMP_0492,Finance,Lead,10,61.59,3.14,1.13,2,0.512,31.35,0.729,1,2.29,41.85,35.77,Low
EMP_0492,Finance,Lead,11,62.67,2.38,1.03,0,0.391,15.22,0.727,0,3.16,25.17,17.33,Low
